id,created_at,text
1089606264080998405,2019-01-27 19:29:11,se buriti for proibido na dieta eu tô cancelando a dieta temporariamente
1089605930927443969,2019-01-27 19:27:52,"@becxvi Hahaahahahahahaaha
Eu amo muito muito ver filme mas eu tenho ciência de que um livro pode ir mais fundo em… https://t.co/ZcP6mPKiWY"
1089601351653441536,2019-01-27 19:09:40,@becxvi eu só que com filmes da minha lista
1089556540674228227,2019-01-27 16:11:36,deadlock https://t.co/PLI9KF0Gll
1089517951051616257,2019-01-27 13:38:16,@lavraselisa é massa
1089510754774966272,2019-01-27 13:09:40,"terminei a série sobre o caso do Ted Bundy.
QUE.
HISTÓRIA.
MALUCA"
1089509357274959875,2019-01-27 13:04:07,@lavraselisa exato
1089509309858357249,2019-01-27 13:03:56,@elmz_tr eu já abracei elmo na minha adolescência. Daí eu amadureci
1089480709029408769,2019-01-27 11:10:17,"RT @LeilaGermano: BOM DIA, DESISTENTES https://t.co/7TTdEoeUZ1"
1089480257214840832,2019-01-27 11:08:29,"RT @HistoriaNoPaint: O flerte mais apaixonante que você pode fazer é falar sobre História, Filosofia, Sociologia, Geopolítica e política na…"
1089334995959906304,2019-01-27 01:31:16,recomendo
1089334956139134976,2019-01-27 01:31:07,"- chegar em casa e não ter nada feito
- separar parte do tempo livre pra arrumar as coisas
- ter que se forçar a le… https://t.co/2VIrAXWhVf"
1089331054429851649,2019-01-27 01:15:36,"@becxvi hahahahahahahaha hahahahahaha
Eu sempre fico com pena da unha quebrada, mesmo sem precisar de unha grande.… https://t.co/tLGkt12C4w"
1089326121269846017,2019-01-27 00:56:00,Eu ainda fico triste quando quebro uma unha sendo que nem violão eu toco mais
1089325553847595009,2019-01-27 00:53:45,"@becxvi Aí não, Beca. O ideal não era fazer exercício pra ficar mais saudável?"
1089325047351787523,2019-01-27 00:51:44,@becxvi pelo menos é uma dor boa
1089324413286318081,2019-01-27 00:49:13,"@becxvi EXATO. 
Eles já conhecem a criatura e ainda assim acontece aquilo"
1089324204376371201,2019-01-27 00:48:23,@becxvi eu num tô arrependido do rolê no reviver de ontem. parece que o jogo virou não é mesmo
1089323688485359616,2019-01-27 00:46:20,imagina o tamanho da minha surpresa ao ver o mesmo casal descendo na mesma parada que eu aqui no MEU BAIRRO
1089323570071826432,2019-01-27 00:45:52,"hj na parada de ônibus tinha um casal de jovens roquistas. Vestidos completamente de preto, botas, maquiagem e corr… https://t.co/6DWcoWJ9YX"
1089323113182040065,2019-01-27 00:44:03,esse 3 episódio da série sobre o Ted Bundy foi o mais impressionante até agora
1089221888734306304,2019-01-26 18:01:49,RT @lhygino: A única solução. https://t.co/yZplGNEJgz
1089166348893241344,2019-01-26 14:21:07,@lavraselisa A gente tem uma fraqueza pela princesinha do condomínio
1089166241292566529,2019-01-26 14:20:42,"ritual pra chamar um sol pra essa piscina de mais tarde, alguem conhece?"
1089143673743380480,2019-01-26 12:51:01,flavão da massa 2022 https://t.co/L2KNBoUKj6
1089143148406808576,2019-01-26 12:48:56,"Tô ouvindo Seu Jorge e percebi que eu, ele e Chorão temos uma característica muito particular"
1089140500672729088,2019-01-26 12:38:25,"@becxvi haushuahsuhaushaushuahs
eu reparei que sou manso. Sendo corno ou gado, eu sou manso"
1088991643368374272,2019-01-26 02:46:54,"CARAIO PUTA Q O PARIU DIRGRAÇA
eu deveria estar dormindo"
1088988398789033985,2019-01-26 02:34:01,RT @JesabelRaay: This is probably one of the first Tarantino films I'm legitimately excited for in a really long time. This cast is such a…
1088987226980139009,2019-01-26 02:29:21,eu não mereço esta mulher
1088987179303477248,2019-01-26 02:29:10,Minha mãe veio aqui em casa e ainda deixou jantar pra mim
1088906451094040576,2019-01-25 21:08:23,@becxvi eu acho que tu tá se matando mais devagar que eu
1088904469167915008,2019-01-25 21:00:30,"@becxvi já eu vou sextar no reviver no meio dessa chuva. Tô muito errado nessa vida, meu deus"
1088848730038697985,2019-01-25 17:19:01,"RT @TVMaresol: COMEÇA A GRANDE FINAL!!!!!!!

GALO DE KALSA
VS
CARANGUEJO COM FACA

QUEM BRIGA MELHOR?
 #AnimaisFantásticos https://t.co/yu2…"
1088848493777768449,2019-01-25 17:18:05,passando mal sem sangue no cérebro https://t.co/nadYlWPK9y
1088842650281799680,2019-01-25 16:54:52,#TeamGaloDeKalsa https://t.co/ZmbjLJwHq2
1088766508946341894,2019-01-25 11:52:18,MANO https://t.co/dL55XDzCEd
1088765316509904897,2019-01-25 11:47:34,@lavraselisa Não precisa humilhar né aninha eu so te trato bem e so tomo polada de ti
1088763349020655617,2019-01-25 11:39:45,Fechar a bolsa hoje me deixou titi alguem me da uma noticia legal
1088736911009726464,2019-01-25 09:54:41,o gráfico mais precisamente elaborado da história https://t.co/61hYgOwR0n
1088735224383619072,2019-01-25 09:47:59,"@anaatchis se for pensar pelo lado bom, por ter sido curto e apagado, o discurso feriu pouco"
1088600244873510912,2019-01-25 00:51:38,esse documentário do ted bundy só me fez querer rever O Silêncio dos Inocentes de novo
1088598388713705472,2019-01-25 00:44:15,@elmz_tr vem k
1088598360884428807,2019-01-25 00:44:09,@lavraselisa alguns vão argumentar que é legítima defesa depois de um triplo abuso
1088586767639433217,2019-01-24 23:58:05,@lavraselisa depois daquela bochechada que tu deu no meu joelho? Tem que ficar com vergonha também
1088586306979094529,2019-01-24 23:56:15,"@lavraselisa hueheuehueehueheuehuehueue 
depois do triplo abuso eu tô desconfiado"
1088585703561355264,2019-01-24 23:53:51,@lavraselisa só com minha permissão
1088585622292439043,2019-01-24 23:53:31,@lavraselisa Siiiiiiiimmmm. Eu já tô viciado em ficar passando a mão
1088585338765934592,2019-01-24 23:52:24,@lavraselisa só pode pessoalmente
1088585079025209346,2019-01-24 23:51:22,RT @rolealeatorio: https://t.co/YpEZ6SODB6
1088584943628898304,2019-01-24 23:50:50,RT @jurandirfilho: Uma imagem pra trazer paz e amor https://t.co/1OExMgLZ11
1088581676643639296,2019-01-24 23:37:51,serião memo: cortei o cabelo e tô muito gato
1088580962592714752,2019-01-24 23:35:00,@a_exausta os gordo tem o charme
1088580755738017792,2019-01-24 23:34:11,@lavraselisa eita porra tô precisando carpir o quintal aqui de casa bora?
1088574814661603328,2019-01-24 23:10:35,@lavraselisa bora marca
1088565959479250945,2019-01-24 22:35:23,@nayanfranco @DoroboGames @cauemoura @mamaefalei @rafinhabastos @pecesiqueira hahahahahahahaha o dorobo tá muito ne… https://t.co/KxhVuFccUb
1088565280731742208,2019-01-24 22:32:42,RT @TheCinegogue: Jodie Foster and her double on the set of Taxi Driver (1976). https://t.co/Z2aCRaqrYA
1088554892678053888,2019-01-24 21:51:25,Acho muito injusta essa lei até pros visitantes
1088554776483319809,2019-01-24 21:50:57,Esqueci de levar calça pro trabalho pra poder entrar no IFMA e agora não vou poder ir visitar meus amigos
1088490854149472257,2019-01-24 17:36:57,"QUE.
PERSONAGEM.
INTERESSANTE."
1088448705458429953,2019-01-24 14:49:28,"eu ainda não processei que o Edgar Wright é tão novo e bonito. O cara dirigiu Scott Pilgrim, Baby Driver e a trilog… https://t.co/wBK0rxGm1S"
1088447581401755651,2019-01-24 14:45:00,vdd https://t.co/P2hlzFp9oT
1088447420013281280,2019-01-24 14:44:21,hoje é dia de cortar o cabelo a cada vez se afasta mais o sonho de raspa tudo
1088446910090797058,2019-01-24 14:42:20,dale https://t.co/EKdSmMJX2C
1088435426979917824,2019-01-24 13:56:42,"eu só consigo dizer: 
RAPAAAAAAAAAAAAAAAAAAAAAZ"
1088435313834426368,2019-01-24 13:56:15,"Machista tá osso
E até eu que sou cachorro não consigo mais roer
E esse castelo vai ruir
E eles são fracos, vão cho… https://t.co/jLc7tGNMi6"
1088435236969594880,2019-01-24 13:55:57,"https://t.co/GHLEUGSYNA
Na hora do julgamento, Deus é preto e brasileiro
E, pra salvar o país, Cristo é um ex-milit… https://t.co/n2F3m5A8lh"
1088431450330984449,2019-01-24 13:40:54,@becxvi tem que comer separados as gemas das claras?
1088423103414308864,2019-01-24 13:07:44,RT @SarahCAndersen: https://t.co/6ckc6hESHj
1088422420065804288,2019-01-24 13:05:01,"RT @g1: Weezer lança 'Teal Album', disco surpresa com covers de Michael Jackson, TLC, Toto e A-Ha https://t.co/zOXL1Czlx0 #G1 https://t.co/…"
1088419586146488321,2019-01-24 12:53:45,RT @taviao: https://t.co/RnPuoksQLX
1088419576545771520,2019-01-24 12:53:43,RT @taviao: acordei hoje ponderando sobre a beleza do vocábulo PAPAGAINHO
1088418226344726529,2019-01-24 12:48:21,RT @GiveMeInternet: Now at your local Walmart https://t.co/3ufKNCaDJK
1088417611942162435,2019-01-24 12:45:55,@becxvi ja vou deixar baixado aqui pra assistir no horario de almoço e no onibus
1088411377981640704,2019-01-24 12:21:08,"RT @OnePerfectShot: GET OUT (2017)

Cinematography by Toby Oliver
Directed by @JordanPeele
Buy or rent via @AppleTV: https://t.co/d7CvaJxo6…"
1088409418092421121,2019-01-24 12:13:21,é a trilha perfeita pra quebrar a cabeça programando ou pra meditar
1088408900762828805,2019-01-24 12:11:18,"https://t.co/HJ04ROCNhE
Olá, Bon Iver"
1088373913355280384,2019-01-24 09:52:16,Shoshanna https://t.co/Qbvq4g8e13
1088362754455539712,2019-01-24 09:07:56,"RT @TheCinegogue: The Seventh Seal (1957)

dir. Ingmar Bergman https://t.co/eJYJQxrxYg"
1088361410298564608,2019-01-24 09:02:35,@becxvi eu quero veeeeeeeeeerrr
1088237405105242113,2019-01-24 00:49:50,@becxvi todos os prêmios do mundo
1088237339204337664,2019-01-24 00:49:34,@fhilrb muito triste
1088237214071508993,2019-01-24 00:49:04,"@becxvi Fiz sim.
Agora tô gatinho"
1088229973977112576,2019-01-24 00:20:18,"agora que lembrei que ainda tenho que comprar comidas, materiais de limpeza e ÁGUA pra cá. Morar só é muito legal galera, acredita em mim"
1088227607685066752,2019-01-24 00:10:54,@maricotzz única atitude aceitável
1088222921963769858,2019-01-23 23:52:17,@a_exausta onde baixa o edital?
1088222607441383424,2019-01-23 23:51:02,@tarugiio 😈
1088222494476197888,2019-01-23 23:50:35,"@becxvi Primeiro de tudo: parabéns pra memória pq eu nunca ia lembrar disso
Segundo: se foi no rolê tá garantido, não precisa devolver"
1088222282416353280,2019-01-23 23:49:44,@becxvi VERDADE! Vou fazer agora
1088222218931355648,2019-01-23 23:49:29,@a_exausta se eu vejo um dog em pé no ônibus eu dou o meu lugar na hora
1088206333801873408,2019-01-23 22:46:22,vdd https://t.co/0Nan360zPQ
1088205640831586304,2019-01-23 22:43:37,"@becxvi heueheueheueheheueheueue
eu juro que nem lembro dessa agua. Eu comprei pra ti?"
1088204139266564096,2019-01-23 22:37:39,@becxvi Mas lembra mesmo
1088204079124439040,2019-01-23 22:37:24,"@becxvi heushsheeushsus
obrigado. Fico te devendo uma"
1088203898882527232,2019-01-23 22:36:42,"@becxvi Por favor, por favor, por favor, vê essa série. É muito boa mesmo mesmo mesmo"
1088203492110581762,2019-01-23 22:35:05,podexar galera que eu garanto todos os oascars que o Timothee merece https://t.co/XdQuDaJ3Tr
1088200716634722304,2019-01-23 22:24:03,Ótima noite pra quase sair na porrada no terminalpor causa de bêbado maluco mexendo com mulher
1088197883680182274,2019-01-23 22:12:47,@becxvi Eu conheci essa música na minissérie Capitu (que eu sou apaixonado). A letra é uma lindeza agridoce
1088197470700605440,2019-01-23 22:11:09,"@becxvi eu tô preso num engarrafamento, bê. Bem longe de casa ainda"
1088195422043164672,2019-01-23 22:03:00,como diz kendrick lamar: love is gonna get you killed
1088193789087363073,2019-01-23 21:56:31,todo dia eu tô esquecendo de acertar a barba quando chego em casa
1088150053250830336,2019-01-23 19:02:44,@elmz_tr PARA COM ESSA PORNOGRAFIA SUECA ENVOLVENDO ANIMAIS DE CORTE QUE TALVEZ OS TEUS DISPOSITIVOS CONTINUEM FUNCIONANDO
1088142515218403328,2019-01-23 18:32:46,@sahmurai_ é verdade
1088136768577306626,2019-01-23 18:09:56,"https://t.co/C05jYIUhwm
Eu não sabia o que era oblíqua, mas dissimulada eu sabia"
1088123720474996736,2019-01-23 17:18:05,eu e @sahmurai_ toda vez que eu vou visitar ela lá no IFMA https://t.co/46Jf0FhUlH
1088073749503623169,2019-01-23 13:59:31,@elmz_tr tá foda
1088037216004259840,2019-01-23 11:34:21,RT @FlavioDino: Fiquei feliz de conversar com os moradores da ponta do São Francisco e vê-los animados com o projeto que hoje começamos a e…
1088034863071019008,2019-01-23 11:25:00,@lavraselisa nem queria rir mas huseushesheushuehusheusheusheusheushes
1088034189440704512,2019-01-23 11:22:20,@lavraselisa sim
1088001228943118336,2019-01-23 09:11:21,RT @TheCinegogue: If you think this years Oscar snubs are bad just wait till you find out how many times Andrei Tarkovsky or a film of his…
1087866637947150336,2019-01-23 00:16:32,deu até medo do tanto que eu me identifiquei com os alemães
1087856047736397824,2019-01-22 23:34:27,o próximo episódio é sobre Berlim e eu já tô com medo do que os alemães vão mostrar
1087855202265374720,2019-01-22 23:31:06,@lavraselisa heuehueheueehueheueheueh
1087855026259795970,2019-01-22 23:30:24,"Grande problema do episódio sobre Beirute da série Amor e Sexo pelo mundo: 
Religião e homens"
1087854880310603776,2019-01-22 23:29:49,@lavraselisa será se fica bom?
1087845751223451648,2019-01-22 22:53:32,e talvez tenha sido a melhor coisa que eu já provei em tempos. É tipo uma paçoquinha só que em pasta
1087845613209878533,2019-01-22 22:53:00,"Ontem eu fui tocado por Deus que desceu dos céus e soprou no meu ouvido: Filho, comprai aquela pasta de amendoim.  Confia no pai"
1087845356635897856,2019-01-22 22:51:58,somente hoje eu consigo ver com clareza o que aconteceu
1087821810975023106,2019-01-22 21:18:25,é impressão minha ou tem muitos casais apaixonados aqui no terminal da Cohama?
1087816276528033792,2019-01-22 20:56:25,esse homem ainda vai me matar um dia
1087816136832499713,2019-01-22 20:55:52,"Esses dia achei na minha caligrafia a tua letra
e as lágrima molha a caneta

https://t.co/BzR45HkfIe"
1087777978350751745,2019-01-22 18:24:14,RT @TheCinegogue: Everyone reading the Oscar nominations today. https://t.co/7K7Hygb5K4
1087738118231547906,2019-01-22 15:45:51,@inclusivelay AI JESUS EU JA TO ME TREMENDO IGUAL O TEU PAPEL
1087737979215450112,2019-01-22 15:45:18,RT @GiveMeInternet: From another perspective. https://t.co/67yw7A6iS2
1087737086596337666,2019-01-22 15:41:45,@inclusivelay ai meu deus layzinha num fala umas coisa dessas
1087723840380256257,2019-01-22 14:49:07,A Favorita e Vice tbm
1087720051854200833,2019-01-22 14:34:03,fora que o Damien Chazelle foi deixado de lado nesse ano com Primeiro Homem
1087719315913277440,2019-01-22 14:31:08,"Filmes que entraram na lista do DEVO ver:
Blakkksman e Roma"
1087699644686237696,2019-01-22 13:12:58,"Sai logo essa lista de indicados ao Oscar, pelo amor. Tô querendo mesmo uma lista de filmes pra ver na pressa e tor… https://t.co/WjO74MKqNr"
1087698328123568129,2019-01-22 13:07:44,RT @inclusivelay: vontade de almoçar
1087693751148036096,2019-01-22 12:49:33,RT @caverafrases: https://t.co/3KvAlFANWx
1087686865514315776,2019-01-22 12:22:11,dale https://t.co/rJfVjWDIMz
1087682076453806081,2019-01-22 12:03:09,DALE https://t.co/jRbjzqzi2y
1087495029365633024,2019-01-21 23:39:54,"segundo episódio da série sobre sexo no mundo. O primeiro é sobre o Japão, o seguro é sobre a Índia. O problema em… https://t.co/GWkLjJRpKb"
1087473894456479746,2019-01-21 22:15:55,todo mundo da parada riu e um cara ficou muito puto. Esse cara não processou direito o chifre
1087473670375854081,2019-01-21 22:15:01,"acabou de passar um cara aqui na rodoviária gritando:
TODO MUNDO É CORNO PORRAAAAAAA"
1087472662643965952,2019-01-21 22:11:01,eu tô querendo ver miranha no miranhaverso e tô com medo de deixar passar igual outros filmes que não vi no cinema
1087470489830936576,2019-01-21 22:02:23,@inclusivelay desculpa layzinha. Amanhã te dou 2 abraços pra compensar
1087469720209637376,2019-01-21 21:59:20,meu objetivo é algum dia sair do trabalho e chegar em casa antes das 20:00
1087465379713175552,2019-01-21 21:42:05,vdd https://t.co/hUPm51DiyX
1087458366077788161,2019-01-21 21:14:13,vdd https://t.co/8BPXZD9Wd9
1087457440298356748,2019-01-21 21:10:32,@tarugiio @sahmurai_ é por isso que eu tô dando parabens pra eles. 40% dos homens japoneses são virgens e é comum a… https://t.co/XgClQpV6f8
1087456951334825984,2019-01-21 21:08:35,não fui convidado https://t.co/ZPHAUNQOpu
1087456617506004992,2019-01-21 21:07:16,"@tarugiio @sahmurai_ Nas primeiras cena já vem um cara lendo mangá de tentáculo e, apesar de não mostrar, eu tenho… https://t.co/TmIzqMEiWW"
1087455855535112193,2019-01-21 21:04:14,@tarugiio @sahmurai_ não tem como. eu nunca vou esquecer do que vi naquele histórico e do que eu vi quando cliquei no primeiro link
1087455112648364032,2019-01-21 21:01:17,"@tarugiio Xane, o japão está de parabéns. 
PA-RA-BENS.
P
A
R
A
B
É
N
S"
1087446683758354432,2019-01-21 20:27:47,"I AM BIG BILLY 
THE BIG WET BILLY
AND I'M GONNA GO CLEARLY
UM UMMMMMMMMMMMMMMM"
1087445045459013632,2019-01-21 20:21:17,Parabens pro vencedor. Meu candidato não venceu mas também não vou torcer contra https://t.co/q8SZVl1bwm
1087401915388964865,2019-01-21 17:29:54,ASHEUHSEUHSAUHEAUHSEAHSIEAHSIUEHAISUEHUASHEIUAHEIAHSUEHAUHEAUIHEUAHEUAHEUAHEUASHEUAHEUASHEUAHSEUHASUEHASUEHAUSEHASUE https://t.co/f1xFu71um7
1087401285014507520,2019-01-21 17:27:23,"RT @marcogomes: Estadão: ""No ENEM, 1 a cada 4 alunos de classe média triunfa. Pobres são 1 a cada 600.""

""nunca foi questão de mérito ou es…"
1087399780911861760,2019-01-21 17:21:25,o brasil tem muita muita muita merda mas pelo menos existe umas coisas legais
1087399632991383558,2019-01-21 17:20:50,Comecei a ver uma série na Netflix chamada Amor e Sexo ao redor do mundo. Aí o primeiro capítulo é sobre o Japão
1087317494937862144,2019-01-21 11:54:26,"parabéns pro dave
 https://t.co/VJaxp3cVDH"
1087300941131456512,2019-01-21 10:48:40,hoje eu vi na prática o que é ser pobre e que não tem só a ver com o quanto vc ganha e o quanto vc gasta por mês
1087286164963364865,2019-01-21 09:49:57,tá parecendo que de novo não tá tendo ônibus aqui pro bairro
1087277464798326784,2019-01-21 09:15:22,agora sim eu morro https://t.co/s3G4pn5KJW
1087276267584606208,2019-01-21 09:10:37,RT @ThingsWork: This is the speed of light in real-time https://t.co/2G10CpNYSB
1087136855236243456,2019-01-20 23:56:38,@fhilrb ainda faltou foi gente
1087128561792749569,2019-01-20 23:23:41,@sahmurai_ aí não né o macaco cortando cabelo representa o twelves
1087126983467810817,2019-01-20 23:17:25,"RT @TVMaresol: Primeira vaga na final definida!!! 
O veterano das rinhas Galo de Kalsa com seu estilo Kalsatê derrotou o Sapo Maromba lutad…"
1087125953388662787,2019-01-20 23:13:19,quando eu conheço a mina e ela é comunista https://t.co/z1HqTyGmJO
1087125524604952576,2019-01-20 23:11:37,macaco cortando cabelo tem que ganhar galera ajuda aí https://t.co/I9ELSevuOw
1086997174196543488,2019-01-20 14:41:36,@paulohrsodre heueheueheueheueyeeyeueyeueyeg
1086989830351929345,2019-01-20 14:12:25,@paulohrsodre ME ENSINA PAULINHO EU QUERO PASSAR DE FASE
1086989505935093760,2019-01-20 14:11:08,sem querer exagerar mas eu preparei uns 30 peito de frango e mais ou menos 20kg de salada dá pra passar um mês
1086989039004237824,2019-01-20 14:09:16,@paulohrsodre eu fui forçado a fase adulta Paulinho. Não tem tutorial na fase adulta
1086954817497505794,2019-01-20 11:53:17,"amém bon iver
https://t.co/zK4B9FE5Y9"
1086873011511283713,2019-01-20 06:28:13,tá tocando música evangélica tamanha 4 hora da manhã o que está acontecendo
1086872217785434112,2019-01-20 06:25:04,@a_exausta não tenho como discordar
1086753765838020610,2019-01-19 22:34:23,dale fincher https://t.co/Y26qutPXKz
1086753522677440512,2019-01-19 22:33:25,"@a_exausta obrigado por isso, alias. Eu tava precisando"
1086724097541849088,2019-01-19 20:36:29,RT @QATdaDepressao: Casais que tem mais química que a própria química https://t.co/LYvolcQ6Qx
1086675141134901254,2019-01-19 17:21:57,primeira tela de celular que eu quebro na minha vida :(
1086672714302177281,2019-01-19 17:12:19,"desci uma parada antes na chuva pra comprar uma parada
E
TAVA
FECHADO
QUE
DESGRAÇA"
1086670521968807936,2019-01-19 17:03:36,RT @kelllicopter: i learned how to play the theme from Up on piano so when a party is just too fun i can make everyone really sad
1086670405421682688,2019-01-19 17:03:08,RT @KimmyMonte: i find it hard to believe that EVERYBODY was kung fu fighting
1086669569698291718,2019-01-19 16:59:49,galo de kalsa vai ganhar essa fácil https://t.co/aZCzGvdABp
1086669330480271361,2019-01-19 16:58:52,RT @maarcoslacerdaa: Não tem como não se sentir bem nesse ambiente de trabalho. https://t.co/34hlduHfXR
1086664301400809472,2019-01-19 16:38:53,@lavraselisa Convertendo da um total de 1 kg de bacuri
1086663944213803009,2019-01-19 16:37:28,@lavraselisa beleza vai custar 500 real
1086663459960487937,2019-01-19 16:35:32,@lavraselisa preparo sim. Qual o cardápio que tu quer?
1086660122754105344,2019-01-19 16:22:17,"@inclusivelay eu quero continuar criança layzinha, fui forçado a fase adulta"
1086653088931422208,2019-01-19 15:54:20,"eu só quero chegar em casa e preparar as refeições pra próxima semana toda, lavar as roupas e arrumar meu quarto pra só então poder dormir"
1086586965691195392,2019-01-19 11:31:35,"o calor
o calooooooor
o caloooooooooooooooooorrrrrrrrr"
1086552594049363968,2019-01-19 09:15:00,@becxvi Agora tô nervoso. Minha primeira indicação de livro e já foi um dos meus preferidos. Tomara que tu curta
1086427978895114240,2019-01-19 00:59:49,o barulho do trovão tá baixo mas o clarão tá forte
1086427813459251200,2019-01-19 00:59:10,@becxvi o livro é maravilhoso mas destruiu muito algumas crenças que eu tinha sobre a nossa sociedade
1086406119462002688,2019-01-18 23:32:57,RT @it_meirl_bot: me🕷irl https://t.co/iap1I88s3x https://t.co/3z7m244Kno
1086404965646639106,2019-01-18 23:28:22,RT @TheCinegogue: Pink Floyd’s Animals | Children of Men https://t.co/GVPoflpVP6
1086404846616563712,2019-01-18 23:27:54,"@a_cansada Becca, vou te dar umas conta pra pagar já que a senhora vai pegar a fila preferencial"
1086295615666089990,2019-01-18 16:13:51,esqueci o mjolnir e o triplehorn em casa e tô me sentindo muito desprotegido. Por isso nunca tiro o vegvisir
1086255308077494272,2019-01-18 13:33:41,"RT @Marcelodedois: Malditos comunistas e suas poesias ...

 “I know nobody can do me no harm
Because/ Happiness is a warm gun”

“Eu sei que…"
1086249727832834049,2019-01-18 13:11:31,meu sonho é ser um marshall mas acho que to mais pra robin :( https://t.co/10OW6jmN3Y
1086228241805987840,2019-01-18 11:46:08,@elmz_tr só os amigos de verdade conseguem achar
1086227917603000321,2019-01-18 11:44:51,@elmz_tr não deletei não
1086218594504134656,2019-01-18 11:07:48,"RT @gemy_abdeldaym: When you need a sign to believe.
#humansoflatecapitalism https://t.co/KHgiaMhX1h"
1086217630179123200,2019-01-18 11:03:58,RT @Kloppholic: Martin Scorsese’s list of 39 essential foreign films. https://t.co/eLh09iojJ3
1086199185270026241,2019-01-18 09:50:41,@lavraselisa ana nem fala isso pq eu sonhei ontem com esse bacuri
1086189663570796544,2019-01-18 09:12:50,"EU QUERO PAGAR 10 REAIS PRA QUEM FEZ ESSA IMAGEM MANO
HUEHEUEEHUEEHUEHEUEHEUEHEUEHEUEHEUEHEUEHEUEEHEHEUEHEUEHEUEUEE… https://t.co/dMjULdNttO"
1086189134555828225,2019-01-18 09:10:44,"RT @CaioCorraini: morena, vamo fazer uma filha só preu testar um negócio vai https://t.co/O9Zqx8KLwv"
1086188250778210304,2019-01-18 09:07:14,@becxvi Eu ia até te indicar pra tu ler Sapiens: Uma breve história da humanidade mas depois dessa eu acho melhor não
1086187953225940992,2019-01-18 09:06:03,"@lavraselisa Isso não existe, Ana. Eu nunca estarei cheio de bacuri"
1086187339901267969,2019-01-18 09:03:36,@fhilrb só se trouxer um bacuri pra mim
1086187225472270338,2019-01-18 09:03:09,@r_camelo Me da ummmmmmmmm pfvor
1086063277250174976,2019-01-18 00:50:38,"@inclusivelay layzinha, eu acho que você não entendeu: é bacuri, mulher. Bacuri"
1086051415225745409,2019-01-18 00:03:29,@cherlabyrinth Será que vai ter um unboxing 2.0? Me segue no canal e clica no joinha
1086051245448671232,2019-01-18 00:02:49,dieta is off por motivos de força maior
1086043156951519232,2019-01-17 23:30:40,"e ela trouxe bacuri do interior 
BACURI
BACURIIII
BA.
CU.
RI."
1086042965347323910,2019-01-17 23:29:55,minha mãe chegou hoje de noite de viagem e eu descobri que ela tinha viajado hoje de noite
1086032769308942336,2019-01-17 22:49:24,indicados ao oscar já saem na terça
1086031826311888898,2019-01-17 22:45:39,o mundo ao meu redor tá ficando adulto enquanto eu acho que ainda tô na mesma
1086029656078323713,2019-01-17 22:37:02,vdd https://t.co/0FZsXSKv26
1085957711622217728,2019-01-17 17:51:09,@paulohrsodre só tendo muita fé memo
1085915234341011457,2019-01-17 15:02:21,RT @LeilaGermano: Ouch https://t.co/eptWBdFu77
1085908467867664385,2019-01-17 14:35:28,@lavraselisa isso é sempre lá
1085906866570313728,2019-01-17 14:29:06,"@maricotzz A diferença é que as criaturas as vezes te matam, as vezes só te assaltam"
1085906607559589889,2019-01-17 14:28:05,"@lavraselisa suheusheushsuehsuesehsehu
foi uma coisa de louco. Até lá onde ele trabalha tinha. Imagina na ribeira que é cercada de mato"
1085906342332768257,2019-01-17 14:27:01,@fhilrb O atendimento não foi muito bom. O funcionário tava me achando um gato
1085839123162767360,2019-01-17 09:59:55,tá numa névoa desgraçada aqui e a qualquer momento pode sair uma criatura e te atacar
1085838923912294401,2019-01-17 09:59:08,srephen king se inspirou no meu bairro pra escrever O Nevoeiro
1085838698267267073,2019-01-17 09:58:14,@becxvi AÍ SIM FINALMENTE ALGUÉM VALORIZANDO O WHISKY
1085838392221409280,2019-01-17 09:57:01,"RT @halleftrovao: xiri meu??

eu não dooo https://t.co/xIpQOCPXJv"
1085838015769980928,2019-01-17 09:55:31,RT @RespectfulMemes: https://t.co/N9NE0B6Qo7
1085825419453042688,2019-01-17 09:05:28,"@becxvi aff para com isso, bê. Eu fico até emocionado"
1085713091340484608,2019-01-17 01:39:07,RT @caverafrases: https://t.co/b9AdjpNNgT
1085711855744704512,2019-01-17 01:34:12,essa pixar 😍 https://t.co/dfkKTcSb9N
1085711593214799872,2019-01-17 01:33:10,eu tô me sentindo muito chefe de restaurante nesses últimos dias pq chego em casa de noite e tenho que preparar 3 refeições ao mesmo tempo
1085699935109107712,2019-01-17 00:46:50,Refn😍 https://t.co/dmCZyJJN7p
1085691992477237249,2019-01-17 00:15:16,"o tipo de homem perfeito pra mim é:
motorista do busão que dirige parecendo que tá indo salvar a própria mãe"
1085688415323082752,2019-01-17 00:01:03,"RT @billion_maiden: please expand this, thank you. https://t.co/EKGUygsGvO"
1085688259903188993,2019-01-17 00:00:26,RT @renatothibes: https://t.co/Q9aQLQllG4
1085687280931688451,2019-01-16 23:56:33,RT @oisoubobs: https://t.co/nqHPhOOWzy
1085686723265392640,2019-01-16 23:54:20,eu vi 3 tweets seguidos citando o john carpenter e já fiquei nervoso pensando que tinha acontecido algo
1085660037979074561,2019-01-16 22:08:18,"Ainda que eu andasse pelo vale da sombra da morte
não temeria mal algum https://t.co/7p5CzGKuaI"
1085494336152834049,2019-01-16 11:09:51,@lavraselisa a fase de transição vai te deixar mais forte
1085492666660540417,2019-01-16 11:03:13,@lavraselisa ps: minha opinião não é neutra pois eu sou sempre team cachos
